# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=6][T/m^n] 
+8.0149999999997590e+01 -5.6995550728222422e-01 +7.9852532926530841e+00 -2.7308070223217684e+00 -1.1555347298407843e+02 -2.1812106022522327e+07 
+8.0199999999997587e+01 -5.6995249166025974e-01 +7.9852518289285861e+00 -2.7309017572758298e+00 -1.1555998260771966e+02 -2.1827568888752431e+07 
+8.0249999999997584e+01 -5.6994947735582269e-01 +7.9852504007537286e+00 -2.7310011754210377e+00 -1.1556617027657168e+02 -2.1842603413972370e+07 
+8.0299999999997581e+01 -5.6994646436757390e-01 +7.9852490054590382e+00 -2.7311053420837661e+00 -1.1557210749646542e+02 -2.1857196733203810e+07 
+8.0349999999997578e+01 -5.6994345269415769e-01 +7.9852476403854533e+00 -2.7312143235226132e+00 -1.1557786600674689e+02 -2.1871335799408603e+07 
+8.0399999999997576e+01 -5.6994044233419694e-01 +7.9852463028830014e+00 -2.7313281871935127e+00 -1.1558351776249589e+02 -2.1885007354146078e+07 
+8.0449999999997573e+01 -5.6993743328630209e-01 +7.9852449903128973e+00 -2.7314470013738510e+00 -1.1558913496301551e+02 -2.1898197963806022e+07 
+8.0499999999997570e+01 -5.6993442554906237e-01 +7.9852437000453431e+00 -2.7315708355662141e+00 -1.1559479002344081e+02 -2.1910893976027049e+07 
+8.0549999999997567e+01 -5.6993141912105272e-01 +7.9852424294608007e+00 -2.7316997601410407e+00 -1.1560055558996602e+02 -2.1923081561151557e+07 
+8.0599999999997564e+01 -5.6992841400082617e-01 +7.9852411759505042e+00 -2.7318338466825121e+00 -1.1560650454907906e+02 -2.1934746673267264e+07 
+8.0649999999997561e+01 -5.6992541018692000e-01 +7.9852399369146942e+00 -2.7319731677766197e+00 -1.1561271000280510e+02 -2.1945875068280376e+07 
+8.0699999999997559e+01 -5.6992240767785574e-01 +7.9852387097641300e+00 -2.7321177969939185e+00 -1.1561924528933696e+02 -2.1956452309909604e+07 
+8.0749999999997556e+01 -5.6991940647213246e-01 +7.9852374919201248e+00 -2.7322678091318569e+00 -1.1562618398431215e+02 -2.1966463740837194e+07 
+8.0799999999997553e+01 -5.6991640656823672e-01 +7.9852362808137327e+00 -2.7324232798820334e+00 -1.1563359988922063e+02 -2.1975894516885612e+07 
+8.0849999999997550e+01 -5.6991340796463208e-01 +7.9852350738858497e+00 -2.7325842861188074e+00 -1.1564156703356609e+02 -2.1984729580540825e+07 
+8.0899999999997547e+01 -5.6991041065976578e-01 +7.9852338685881712e+00 -2.7327509058889525e+00 -1.1565015968842299e+02 -2.1992953653305199e+07 
+8.0949999999997544e+01 -5.6990741465206651e-01 +7.9852326623822245e+00 -2.7329232182148804e+00 -1.1565945235160241e+02 -2.2000551263562959e+07 
+8.0999999999997542e+01 -5.6990441994208729e-01 +7.9852314530365280e+00 -2.7331010978296990e+00 -1.1566951437277615e+02 -2.2007521078750003e+07 
+8.1049999999997539e+01 -5.6990142654678999e-01 +7.9852302396133252e+00 -2.7332826141992905e+00 -1.1568035473181432e+02 -2.2014000908158801e+07 
+8.1099999999997536e+01 -5.6989843444648636e-01 +7.9852290200312650e+00 -2.7334666655393640e+00 -1.1569191897224140e+02 -2.2020049526416630e+07 
+8.1149999999997533e+01 -5.6989544360079258e-01 +7.9852277940422214e+00 -2.7336533139817361e+00 -1.1570416122508367e+02 -2.2025614898996830e+07 
+8.1199999999997530e+01 -5.6989245396817723e-01 +7.9852265616256020e+00 -2.7338427296764301e+00 -1.1571703718966174e+02 -2.2030632630941104e+07 
+8.1249999999997527e+01 -5.6988946550710895e-01 +7.9852253227475023e+00 -2.7340350831963667e+00 -1.1573050228285784e+02 -2.2035038240567457e+07 
+8.1299999999997524e+01 -5.6988647817604843e-01 +7.9852240773614120e+00 -2.7342305458642917e+00 -1.1574451164776089e+02 -2.2038767128794651e+07 
+8.1349999999997522e+01 -5.6988349193345600e-01 +7.9852228254075239e+00 -2.7344292894102966e+00 -1.1575902014551264e+02 -2.2041754613526437e+07 
+8.1399999999997519e+01 -5.6988050673778634e-01 +7.9852215668135669e+00 -2.7346314862058012e+00 -1.1577398236503338e+02 -2.2043935907730877e+07 
+8.1449999999997516e+01 -5.6987752254749047e-01 +7.9852203014933707e+00 -2.7348373092097931e+00 -1.1578935260445468e+02 -2.2045246122850280e+07 
+8.1499999999997513e+01 -5.6987453932101972e-01 +7.9852190293483511e+00 -2.7350469317396531e+00 -1.1580508488988310e+02 -2.2045620292868376e+07 
+8.1549999999997510e+01 -5.6987155701681436e-01 +7.9852177502666120e+00 -2.7352605279660103e+00 -1.1582113296351326e+02 -2.2044993328761339e+07 
+8.1599999999997507e+01 -5.6986857559332083e-01 +7.9852164641230097e+00 -2.7354782722761399e+00 -1.1583745028451197e+02 -2.2043300073854882e+07 
+8.1649999999997505e+01 -5.6986559500897260e-01 +7.9852151707794263e+00 -2.7357003399088642e+00 -1.1585399003216189e+02 -2.2040475250753436e+07 
+8.1699999999997502e+01 -5.6986261522220882e-01 +7.9852138700842250e+00 -2.7359269063301266e+00 -1.1587070509780588e+02 -2.2036453517558184e+07 
+8.1749999999997499e+01 -5.6985963619145741e-01 +7.9852125618729684e+00 -2.7361581478322385e+00 -1.1588754809486748e+02 -2.2031169411067706e+07 
+8.1799999999997496e+01 -5.6985665787514761e-01 +7.9852112459675793e+00 -2.7363942410388944e+00 -1.1590447134784806e+02 -2.2024557396827854e+07 
+8.1849999999997493e+01 -5.6985368023170446e-01 +7.9852099221767983e+00 -2.7366353631841336e+00 -1.1592142689635457e+02 -2.2016551838366620e+07 
+8.1899999999997490e+01 -5.6985070321954856e-01 +7.9852085902961623e+00 -2.7368816920682093e+00 -1.1593836649647506e+02 -2.2007087004894774e+07 
+8.1949999999997488e+01 -5.6984772679710061e-01 +7.9852072501076909e+00 -2.7371334058357806e+00 -1.1595524161567002e+02 -2.1996097094088107e+07 
+8.1999999999997485e+01 -5.6984475092057807e-01 +7.9852059014885137e+00 -2.7373908583173225e+00 -1.1597201566259959e+02 -2.1983508342930064e+07 
+8.2049999999997482e+01 -5.6984177554706950e-01 +7.9852045454211353e+00 -2.7376550955272401e+00 -1.1598874258289422e+02 -2.1969237214956645e+07 
+8.2099999999997479e+01 -5.6983880069079584e-01 +7.9852031826074414e+00 -2.7379258052202546e+00 -1.1600547486745485e+02 -2.1953359609592982e+07 
+8.2149999999997476e+01 -5.6983582638443320e-01 +7.9852018102351501e+00 -2.7382020021331126e+00 -1.1602213706093066e+02 -2.1936121919453800e+07 
+8.2199999999997473e+01 -5.6983285266229611e-01 +7.9852004245311372e+00 -2.7384825568462201e+00 -1.1603862617106478e+02 -2.1917808847898480e+07 
+8.2249999999997470e+01 -5.6982987955868614e-01 +7.9851990217306614e+00 -2.7387663409936938e+00 -1.1605483934559150e+02 -2.1898704959703758e+07 
+8.2299999999997468e+01 -5.6982690710789596e-01 +7.9851975980769341e+00 -2.7390522271125790e+00 -1.1607067386722613e+02 -2.1879094694439117e+07 
+8.2349999999997465e+01 -5.6982393534420916e-01 +7.9851961498211450e+00 -2.7393390885139430e+00 -1.1608602715405790e+02 -2.1859262380499460e+07 
+8.2399999999997462e+01 -5.6982096430189755e-01 +7.9851946732226402e+00 -2.7396257995772970e+00 -1.1610079676230066e+02 -2.1839492205127548e+07 
+8.2449999999997459e+01 -5.6981799401522337e-01 +7.9851931645491803e+00 -2.7399112355646826e+00 -1.1611488039032078e+02 -2.1820068231926691e+07 
+8.2499999999997456e+01 -5.6981502451844213e-01 +7.9851916200756969e+00 -2.7401942724869981e+00 -1.1612817586134688e+02 -2.1801274412742648e+07 
+8.2549999999997453e+01 -5.6981205584579320e-01 +7.9851900360864700e+00 -2.7404737874936047e+00 -1.1614058115412065e+02 -2.1783394554508790e+07 
+8.2599999999997451e+01 -5.6980908803151153e-01 +7.9851884088732330e+00 -2.7407486585252827e+00 -1.1615199437597919e+02 -2.1766712342486747e+07 
+8.2649999999997448e+01 -5.6980612110981788e-01 +7.9851867347364509e+00 -2.7410177645782259e+00 -1.1616231378299408e+02 -2.1751511321068883e+07 
+8.2699999999997445e+01 -5.6980315511492430e-01 +7.9851850099843604e+00 -2.7412799854781262e+00 -1.1617143776464607e+02 -2.1738074917774461e+07 
+8.2749999999997442e+01 -5.6980019008103255e-01 +7.9851832309340587e+00 -2.7415342020206239e+00 -1.1617926486023104e+02 -2.1726686422225546e+07 
+8.2799999999997439e+01 -5.6979722604233574e-01 +7.9851813939106844e+00 -2.7417792958994620e+00 -1.1618569374766072e+02 -2.1717628996693067e+07 
+8.2849999999997436e+01 -5.6979426303301195e-01 +7.9851794952480146e+00 -2.7420141499568733e+00 -1.1619062325181302e+02 -2.1711185649323657e+07 
+8.2899999999997434e+01 -5.6979130108723230e-01 +7.9851775312881230e+00 -2.7422376478019057e+00 -1.1619395234050421e+02 -2.1707639273870122e+07 
+8.2949999999997431e+01 -5.6978834023915814e-01 +7.9851754983813086e+00 -2.7424486740315293e+00 -1.1619558012291715e+02 -2.1707272623549808e+07 
+8.2999999999997428e+01 -5.6978538052431005e-01 +7.9851733920614727e+00 -2.7426460769542662e+00 -1.1619538574077515e+02 -2.1710359283159088e+07 
+8.3049999999997425e+01 -5.6978242197531181e-01 +7.9851711991322745e+00 -2.7428295384662396e+00 -1.1619308692467987e+02 -2.1716997147994924e+07 
+8.3099999999997422e+01 -5.6977946462168594e-01 +7.9851689107645063e+00 -2.7429998740519586e+00 -1.1618848929769599e+02 -2.1727061816477977e+07 
+8.3149999999997419e+01 -5.6977650849956063e-01 +7.9851665297409156e+00 -2.7431583375429520e+00 -1.1618167219730202e+02 -2.1740190648423295e+07 
+8.3199999999997416e+01 -5.6977355364303017e-01 +7.9851640605760990e+00 -2.7433064006717474e+00 -1.1617276127821671e+02 -2.1755961102525394e+07 
+8.3249999999997414e+01 -5.6977060008619562e-01 +7.9851615077819673e+00 -2.7434455343842745e+00 -1.1616188220881408e+02 -2.1773950761294696e+07 
+8.3299999999997411e+01 -5.6976764786316736e-01 +7.9851588758676897e+00 -2.7435772086824044e+00 -1.1614916066935514e+02 -2.1793737349078547e+07 
+8.3349999999997408e+01 -5.6976469700806731e-01 +7.9851561693395334e+00 -2.7437028924445710e+00 -1.1613472235090721e+02 -2.1814898749430116e+07 
+8.3399999999997405e+01 -5.6976174755502373e-01 +7.9851533927008473e+00 -2.7438240538392789e+00 -1.1611869295377215e+02 -2.1837012961315621e+07 
+8.3449999999997402e+01 -5.6975879953817798e-01 +7.9851505504524569e+00 -2.7439421598079057e+00 -1.1610119819269300e+02 -2.1859658157516491e+07 
+8.3499999999997399e+01 -5.6975585299167664e-01 +7.9851476470917051e+00 -2.7440586766137303e+00 -1.1608236378467231e+02 -2.1882412622166205e+07 
+8.3549999999997397e+01 -5.6975290794967903e-01 +7.9851446871135572e+00 -2.7441750693018201e+00 -1.1606231546262741e+02 -2.1904854814145103e+07 
+8.3599999999997394e+01 -5.6974996444635395e-01 +7.9851416750090412e+00 -2.7442928020524029e+00 -1.1604117895485838e+02 -2.1926563322338432e+07 
+8.3649999999997391e+01 -5.6974702251588050e-01 +7.9851386152679016e+00 -2.7444133379726470e+00 -1.1601908002120015e+02 -2.1947116895997267e+07 
+8.3699999999997388e+01 -5.6974408219244321e-01 +7.9851355123747405e+00 -2.7445381393626072e+00 -1.1599614439879439e+02 -2.1966094414254993e+07 
+8.3749999999997385e+01 -5.6974114351024197e-01 +7.9851323708124475e+00 -2.7446686673066734e+00 -1.1597249784953904e+02 -2.1983074927563075e+07 
+8.3799999999997382e+01 -5.6973820650348195e-01 +7.9851291950607592e+00 -2.7448063820845285e+00 -1.1594826614171762e+02 -2.1997637617328022e+07 
+8.3849999999997380e+01 -5.6973527120638279e-01 +7.9851259895955842e+00 -2.7449527428164959e+00 -1.1592357503781757e+02 -2.2009361829435062e+07 
+8.3899999999997377e+01 -5.6973233765317111e-01 +7.9851227588901432e+00 -2.7451092076149193e+00 -1.1589855031250796e+02 -2.2017827068729706e+07 
+8.3949999999997374e+01 -5.6972940587808329e-01 +7.9851195074144137e+00 -2.7452772337329634e+00 -1.1587331774291388e+02 -2.2022612971064404e+07 
+8.3999999999997371e+01 -5.6972647591399328e-01 +7.9851162412366374e+00 -2.7454582407217725e+00 -1.1584803712067998e+02 -2.2023324225354038e+07 
+8.4049999999997368e+01 -5.6972354777686163e-01 +7.9851129854090699e+00 -2.7456523014930005e+00 -1.1582317150208968e+02 -2.2019866321089406e+07 
+8.4099999999997365e+01 -5.6972062140816737e-01 +7.9851097627871255e+00 -2.7458591895476903e+00 -1.1579914291274481e+02 -2.2012361660669245e+07 
+8.4149999999997362e+01 -5.6971769671810035e-01 +7.9851065808390045e+00 -2.7460783629629786e+00 -1.1577610741708592e+02 -2.2001127046568718e+07 
+8.4199999999997360e+01 -5.6971477361864598e-01 +7.9851034454980399e+00 -2.7463090534510846e+00 -1.1575418638511889e+02 -2.1986529083341692e+07 
+8.4249999999997357e+01 -5.6971185202182006e-01 +7.9851003627099635e+00 -2.7465504904247484e+00 -1.1573350138332843e+02 -2.1968934713081460e+07 
+8.4299999999997354e+01 -5.6970893183966276e-01 +7.9850973384342403e+00 -2.7468019010500315e+00 -1.1571417419295071e+02 -2.1948711217651539e+07 
+8.4349999999997351e+01 -5.6970601298424384e-01 +7.9850943786430735e+00 -2.7470625101674848e+00 -1.1569632679533558e+02 -2.1926226217017028e+07 
+8.4399999999997348e+01 -5.6970309536766361e-01 +7.9850914893221594e+00 -2.7473315401263791e+00 -1.1568008138373536e+02 -2.1901847694189578e+07 
+8.4449999999997345e+01 -5.6970017890204361e-01 +7.9850886764701752e+00 -2.7476082113328677e+00 -1.1566556035564214e+02 -2.1875943933909006e+07 
+8.4499999999997343e+01 -5.6969726349954053e-01 +7.9850859460994679e+00 -2.7478917415633157e+00 -1.1565288632221882e+02 -2.1848883593701039e+07 
+8.4549999999997340e+01 -5.6969434907233696e-01 +7.9850833042349700e+00 -2.7481813462594036e+00 -1.1564218209375960e+02 -2.1821035677261781e+07 
+8.4599999999997337e+01 -5.6969143553264090e-01 +7.9850807569156075e+00 -2.7484762387794981e+00 -1.1563357069953435e+02 -2.1792769502040166e+07 
+8.4649999999997334e+01 -5.6968852279268989e-01 +7.9850783101934697e+00 -2.7487756300404720e+00 -1.1562717537541052e+02 -2.1764454741834078e+07 
+8.4699999999997331e+01 -5.6968561076475110e-01 +7.9850759701338090e+00 -2.7490787286271932e+00 -1.1562311956522839e+02 -2.1736461408682138e+07 
+8.4749999999997328e+01 -5.6968269936111704e-01 +7.9850737428148113e+00 -2.7493847408771179e+00 -1.1562152691598745e+02 -2.1709159851037428e+07 
+8.4799999999997326e+01 -5.6967978849411094e-01 +7.9850716343294526e+00 -2.7496928707108270e+00 -1.1562252130594274e+02 -2.1682920766422413e+07 
+8.4849999999997323e+01 -5.6967687807608114e-01 +7.9850696507827505e+00 -2.7500023198995125e+00 -1.1562622680432682e+02 -2.1658115173163269e+07 
+8.4899999999997320e+01 -5.6967396801940684e-01 +7.9850677982937359e+00 -2.7503122877035655e+00 -1.1563276770042854e+02 -2.1635114453053761e+07 
+8.4949999999997317e+01 -5.6967105823649389e-01 +7.9850660829950808e+00 -2.7506219712120634e+00 -1.1564226849730581e+02 -2.1614290308039650e+07 
+8.4999999999997314e+01 -5.6966814864238136e-01 +7.9850645094494244e+00 -2.7509304991839016e+00 -1.1565481394867174e+02 -2.1595994689127207e+07 
+8.5049999999997311e+01 -5.6966523919728151e-01 +7.9850630617810889e+00 -2.7512369923488382e+00 -1.1567012633322082e+02 -2.1580371932694897e+07 
+8.5099999999997308e+01 -5.6966232998849820e-01 +7.9850617243627342e+00 -2.7515394479535114e+00 -1.1568790128338009e+02 -2.1567464520713642e+07 
+8.5149999999997306e+01 -5.6965942114532153e-01 +7.9850604964355787e+00 -2.7518361408718817e+00 -1.1570802580936029e+02 -2.1557193410501353e+07 
+8.5199999999997303e+01 -5.6965651279600915e-01 +7.9850593782215746e+00 -2.7521255195241752e+00 -1.1573040202912340e+02 -2.1549452371953920e+07 
+8.5249999999997300e+01 -5.6965360506878626e-01 +7.9850583699185860e+00 -2.7524060354516733e+00 -1.1575493162415351e+02 -2.1544134657758377e+07 
+8.5299999999997297e+01 -5.6965069809185243e-01 +7.9850574717000411e+00 -2.7526761430419793e+00 -1.1578151583346441e+02 -2.1541133028444260e+07 
+8.5349999999997294e+01 -5.6964779199338089e-01 +7.9850566837152224e+00 -2.7529342995387860e+00 -1.1581005545900258e+02 -2.1540339752172105e+07 
+8.5399999999997291e+01 -5.6964488690151449e-01 +7.9850560060890183e+00 -2.7531789652065353e+00 -1.1584045086132478e+02 -2.1541646589932706e+07 
+8.5449999999997289e+01 -5.6964198294436896e-01 +7.9850554389219743e+00 -2.7534086032065064e+00 -1.1587260196028561e+02 -2.1544944807218168e+07 
+8.5499999999997286e+01 -5.6963908025003296e-01 +7.9850549822902677e+00 -2.7536216796147635e+00 -1.1590640823503762e+02 -2.1550125171386953e+07 
+8.5549999999997283e+01 -5.6963617894656782e-01 +7.9850546362457591e+00 -2.7538166633446508e+00 -1.1594176872412949e+02 -2.1557077961208269e+07 
+8.5599999999997280e+01 -5.6963327916200568e-01 +7.9850544008154634e+00 -2.7539920263964683e+00 -1.1597858201970990e+02 -2.1565692936729837e+07 
+8.5649999999997277e+01 -5.6963038102435060e-01 +7.9850542760024110e+00 -2.7541462436574395e+00 -1.1601674627666387e+02 -2.1575859367214717e+07 
+8.5699999999997274e+01 -5.6962748466158175e-01 +7.9850542617850566e+00 -2.7542777927918021e+00 -1.1605615920691474e+02 -2.1587466036887098e+07 
+8.5749999999997272e+01 -5.6962459020164347e-01 +7.9850543581169831e+00 -2.7543851547732734e+00 -1.1609671807451232e+02 -2.1600401191825148e+07 
+8.5799999999997269e+01 -5.6962169777245941e-01 +7.9850545649281797e+00 -2.7544668131470287e+00 -1.1613831971302122e+02 -2.1614552615501437e+07 
+8.5849999999997266e+01 -5.6961880750192262e-01 +7.9850548821229461e+00 -2.7545212544920208e+00 -1.1618086049604901e+02 -2.1629807583935905e+07 
+8.5899999999997263e+01 -5.6961591951789592e-01 +7.9850553095816847e+00 -2.7545469684904162e+00 -1.1622423636386911e+02 -2.1646052854077347e+07 
+8.5949999999997260e+01 -5.6961303394821661e-01 +7.9850558471601607e+00 -2.7545424476388862e+00 -1.1626834281064973e+02 -2.1663174694776732e+07 
+8.5999999999997257e+01 -5.6961015091762457e-01 +7.9850564951733709e+00 -2.7545063896407407e+00 -1.1631309724345401e+02 -2.1681055497921940e+07 
+8.6049999999997254e+01 -5.6960727048835225e-01 +7.9850572624140117e+00 -2.7544395802092487e+00 -1.1635862261738109e+02 -2.1699511758989081e+07 
+8.6099999999997252e+01 -5.6960439255382123e-01 +7.9850581444429158e+00 -2.7543456207643704e+00 -1.1640491382368572e+02 -2.1718307082166683e+07 
+8.6149999999997249e+01 -5.6960151695659123e-01 +7.9850591131153523e+00 -2.7542271744824594e+00 -1.1645164929326671e+02 -2.1737456054855905e+07 
+8.6199999999997246e+01 -5.6959864354039025e-01 +7.9850601384583380e+00 -2.7540866459809377e+00 -1.1649847690141553e+02 -2.1757018454728544e+07 
+8.6249999999997243e+01 -5.6959577214892976e-01 +7.9850611905163786e+00 -2.7539264399079051e+00 -1.1654504479318915e+02 -2.1777054260068920e+07 
+8.6299999999997240e+01 -5.6959290262589446e-01 +7.9850622393525912e+00 -2.7537489612224073e+00 -1.1659100139844058e+02 -2.1797623630225096e+07 
+8.6349999999997237e+01 -5.6959003481495074e-01 +7.9850632550482512e+00 -2.7535566149189759e+00 -1.1663599542572821e+02 -2.1818786927303184e+07 
+8.6399999999997235e+01 -5.6958716855974623e-01 +7.9850642077017024e+00 -2.7533518059941211e+00 -1.1667967584797265e+02 -2.1840604722512294e+07 
+8.6449999999997232e+01 -5.6958430370390334e-01 +7.9850650674305488e+00 -2.7531369397896568e+00 -1.1672169193114277e+02 -2.1863137760637164e+07 
+8.6499999999997229e+01 -5.6958144009102663e-01 +7.9850658043698592e+00 -2.7529144216127297e+00 -1.1676169321087472e+02 -2.1886446997482024e+07 
+8.6549999999997226e+01 -5.6957857756469799e-01 +7.9850663886727329e+00 -2.7526866569289283e+00 -1.1679932949944686e+02 -2.1910593585578471e+07 
+8.6599999999997223e+01 -5.6957571596847734e-01 +7.9850667905106372e+00 -2.7524560514448786e+00 -1.1683425089049527e+02 -2.1935638857784189e+07 
+8.6649999999997220e+01 -5.6957285514590683e-01 +7.9850669800733707e+00 -2.7522250108022681e+00 -1.1686610775911204e+02 -2.1961644364252590e+07 
+8.6699999999997218e+01 -5.6956999494050464e-01 +7.9850669275684876e+00 -2.7519959408795929e+00 -1.1689455075241423e+02 -2.1988671841176245e+07 
+8.6749999999997215e+01 -5.6956713519576763e-01 +7.9850666032221396e+00 -2.7517712477277887e+00 -1.1691923080251152e+02 -2.2016783215550512e+07 
+8.6799999999997212e+01 -5.6956427575517388e-01 +7.9850659772783636e+00 -2.7515533374185686e+00 -1.1693979911609276e+02 -2.2046040619695332e+07 
+8.6849999999997209e+01 -5.6956141646217406e-01 +7.9850650199997695e+00 -2.7513446164234385e+00 -1.1695590718336585e+02 -2.2076506359452061e+07 
